NodeID,PageRank,Hub,KatzCentrality,DegreeCentrality
1201,0.005089689085499541,0.0,0.0866772556656157,0.006024096385542169
1169,0.005089689085499541,0.0,0.07800954054180648,0.006024096385542169
254711430,0.005149842857586248,2.28102076527273e-22,0.0866772556656157,0.042168674698795185
1050,0.005089689085499541,0.0,0.07800954054180648,0.006024096385542169
1198,0.005089689085499541,0.0,0.0866772556656157,0.006024096385542169
1052,0.005089689085499541,0.0,0.06902590891765181,0.006024096385542169
1055,0.005089689085499541,0.0,0.06902590891765181,0.006024096385542169
1057,0.005089689085499541,0.0,0.07800954054180648,0.006024096385542169
1190,0.005089689085499541,0.0,0.06902590891765181,0.006024096385542169
1193,0.005089689085499541,0.0,0.07800954054180648,0.006024096385542169
43,0.005149842857586248,0.0,0.07800954054180648,0.006024096385542169
1197,0.005089689085499541,0.0,0.07800954054180648,0.006024096385542169
41,0.005149842857586248,0.0,0.07800954054180648,0.006024096385542169
1111,0.005089689085499541,0.0,0.07800954054180648,0.006024096385542169
1112,0.005089689085499541,0.0,0.07800954054180648,0.006024096385542169
5,0.005149842857586248,0.0,0.07800954054180648,0.006024096385542169
1114,0.005089689085499541,0.0,0.07800954054180648,0.006024096385542169
1117,0.005089689085499541,0.0,0.06902590891765181,0.006024096385542169
31264,0.005089689085499541,0.0,0.07800954054180648,0.006024096385542169
31267,0.005089689085499541,0.0,0.07800954054180648,0.006024096385542169
1279,0.005089689085499541,0.0,0.06902590891765181,0.006024096385542169
1175,0.005089689085499541,0.0,0.07800954054180648,0.006024096385542169
31251,0.005089689085499541,0.0,0.06930749337563778,0.006024096385542169
1172,0.005089689085499541,0.0,0.06737016685831346,0.006024096385542169
1273,0.005089689085499541,0.0,0.07800954054180648,0.006024096385542169
1276,0.005089689085499541,0.0,0.07800954054180648,0.006024096385542169
1178,0.005089689085499541,0.0,0.06737016685831346,0.024096385542168676
77,0.005149842857586248,0.0,0.06902590891765181,0.006024096385542169
74,0.005149842857586248,0.0,0.06902590891765181,0.006024096385542169
1042,0.005089689085499541,0.0,0.07800954054180648,0.006024096385542169
1040,0.005089689085499541,0.0,0.07800954054180648,0.006024096385542169
1281,0.005089689085499541,0.0,0.07800954054180648,0.006024096385542169
1045,0.005089689085499541,0.0,0.06740145310386278,0.006024096385542169
13703,0.005815545791802214,0.0,0.07800954054180648,0.006024096385542169
1048,0.005089689085499541,0.0,0.09606875584034608,0.03614457831325302
13706,0.005815545791802214,0.0,0.07800954054180648,0.006024096385542169
31237,0.005089689085499541,0.0,0.06902590891765181,0.006024096385542169
47,0.005149842857586248,0.0,0.07800954054180648,0.006024096385542169
44,0.005149842857586248,0.0,0.07800954054180648,0.006024096385542169
